음식이름,음식재료,음식조리법,음식영양성분,음식이미지url
Tomato and Black Bean Quinoa Casserole,"350g raw pork strips
50g red bell pepper
40g raw, unsalted cashews
10ml extra virgin olive oil
100g carrot, chopped
150g raw broccoli florets
150g raw cauliflower, chopped
100g celery, chopped
45ml reduced salt soy sauce
90ml filtered water
2 tsp. fresh ginger, finely chopped
2 garlic cloves, crushed","INSTRUCTIONS
Heat olive oil in a non-stick wok over medium temperature and saute' the pork strips for 7 minutes or until the pork is cooked through. Once the pork is cooked, remove from the wok
Using the same wok, re-heat to medium temperature and saute the garlic and ginger with the capsicum, carrot, broccoli, cauliflower, celery and water and continue cooking for a further 6-8 minutes with a lid on to create steam
After a few minutes mix in the soy sauce. Add the pork and cashews to the stir-fry and combine
Dish half of the pork and stir-fry in a bowl and refrigerate the other half for tomorrow's leftover","Serving size 574g
Calories 449 cal
Protein 50.5g
Fat, total 19.1g
- saturated 3.7g
Carbohydrate 14.1g
- sugars 9.5g
Sodium 1055.3mg
Dietary Fibre 8.7g",https://cdn.f45training.com/strapi/uploads/2019/07/31145040/Pork-Vegetable-Stir-Fry.jpg
Tomato and Black Bean Quinoa Casserole,"170g Greek yoghurt (reduced fat)
20g whey protein powder
40g banana, sliced
5g desiccated coconut
15g raw, walnuts, chopped
5g cacao powder
1/3 tsp. stevia granules","INSTRUCTIONS
Add the greek yoghurt to a bowl and mix through the protein powder, stevia and cacao powder
Top with the sliced banana, walnuts and desiccated coconut
Serve","Serving size 247g
Calories 449 cal
Protein 29.3g
Fat, total 22.0g
- saturated 8.3g
Carbohydrate 32.4g
- sugars 30.9g
Sodium 144mg",https://cdn.f45training.com/strapi/uploads/2019/07/25143931/Banana-Cacao-Yoghurt-Bowl.jpg
Tomato and Black Bean Quinoa Casserole,"120g sweet potato, diced
170g broccoli florets
2 tbsp. fresh mint, chopped
40g green peas, frozen
10g feta cheese, crumbled
8.2 ounce chicken mince (greek meatballs)
4.3 ounce lamb mince (greek meatballs)
0.8 ounce brown onion (diced (greek meatballs))
2 garlic clove (crushed (greek meatballs))
1 x 1.76oz egg (medium) greek meatballs
0.8 ounce bread crumbs (greek meatballs)
0.5 Teaspoon dried oregano (greek meatballs)
1 Tablespoon basil (chopped (greek meatballs))
1 Pinch himalayan salt & pepper (greek meatballs)","INSTRUCTIONS
Combine all the meatball ingredients in a bowl.
Roll the mixture into medium sized balls in the palm of your hands. Set in the fridge for half an hour.
Steam the sweet potato and broccoli in a steaming basket over boiling water until softened. Once ready set aside.
Meanwhile, heat a non stick pan over medium heat and place each ball in the pan. Cook the balls for 7-10 minutes turning occasionally to ensure the ball is cooked in the centre. Add the defrosted peas to the pan stirring until soft.
Mix the peas with the sweet potato, broccoli and chopped mint. Top with crumbled feta cheese.
Plate half of the meatballs with the vegetable mix and refrigerate the other half for tomorrow's meal.","Serving size 335g
Calories 444 cal
Protein 45.94g
Fat, total 19.32g
- saturated 7.05g
Carbohydrate 17.72g
- sugars 5.15g
Sodium 329.43mg",https://cdn.f45training.com/strapi/uploads/2019/07/31113117/Greek-Meatballs-Saganaki-Sweet-Potato-Mint-Peas.jpg
Tomato and Black Bean Quinoa Casserole,"11 ounce beef mince
0.3 fl.oz extra virgin olive oil (1.5 tsp.)
2 garlic clove (crushed)
1.8 ounce brown onion (diced)
0.8 ounce basil (chopped)
0.4 fl.oz extra virgin olive oil (for roasting)
350g red bell pepper
2.9 ounce baby spinach leaves
1.5 ounce feta cheese
1 Pinch himalayan salt & pepper","INSTRUCTIONS
Preheat oven to 356F and line a baking tray with baking paper. Spread the capsicum on the tray, drizzle with olive oil and roast for about 5-10 minutes
Heat olive oil in a non-stick pan over medium temperature and saute the onion and garlic for a few minutes. Add the beef mince breaking it up while cooking. Add chopped basil leaves and season with salt and pepper. Continue cooking for 8 minutes or until cooked
Combine the mince, capsicum and spinach in a bowl and top with crumbled feta cheese
Serve half and refrigerate the other portion for tomorrow's meal","Serving size 431g
Calories 450 cal
Protein 41.9g
Fat, total 26.5g
- saturated 10g
Carbohydrate 9g
- sugars 8.5g
Sodium 412mg",https://cdn.f45training.com/strapi/uploads/2019/07/31144439/Garlic-Beef-Mince-with-Feta-Capsicum.jpg
Tomato and Black Bean Quinoa Casserole,"3.6 ounce chicken breast fillet (chopped)
2 ounce brown rice (uncooked)
4.8 fl.oz water
1 x 1.76oz egg (medium)
0.2 fl.oz reduced salt soy sauce
1.1 ounce frozen green peas (thawed)
1.8 ounce green cabbage (sliced)
1.8 ounce carrot (diced)
1.1 ounce brown onion (diced)
0.25 Teaspoon curry powder
0.25 Teaspoon turmeric
0.1 fl.oz extra virgin olive oil","INSTRUCTIONS
Bring water to a boil in a medium saucepan. Add rice, then turn the heat down to a low simmer. Cook the rice, covered, for about 18-20 minutes or until rice is tender and has absorbed the water. Remove the saucepan from heat and let the rice sit, covered, for about five minutes
Heat half of the olive oil in a pot and saute the onion until lightly browned. When soft add the curry powder and turmeric and cook for a further 2 minutes.
Add the chicken, brown rice, peas, cabbage, carrot and soy sauce to the pot and stir-fry for 5-10 minutes, or until chicken is cooked and vegetables are wilted. Cover to keep warm.
Heat remaining olive oil in a large, non-stick frying pan until hot. Crack the egg into the pan and cook on one side only, for about 3-4 minutes, or to your liking.
Serve the chicken nasi goreng in a bowl and top with the egg.","Serving size 514g
Calories 443 cal
Protein 36.4g
Fat, total 10.1g
- saturated 2.3g
Carbohydrate 47.4g
- sugars 8.3g
Sodium 344.8mg",https://cdn.f45training.com/strapi/uploads/2019/07/31112749/Shredded-Chicken-Nasi-Goreng.jpg
Tomato and Black Bean Quinoa Casserole,"2 x 150g raw loin lamb chop
7ml extra virgin olive oil
1 tsp. dried rosemary
2 garlic cloves, crushed
1 fl oz lemon juice, freshly squeezed
140g white potato, peeled
40g sweet potato, peeled
40g pumpkin, peeled
1 Pinch himalayan salt & pepper
4ml extra virgin olive oil
120g frozen green peas, thawed
60g brown onion, chopped
2 tsp. dried rosemary
2 tsp. lemon zest
60ml reduced salt liquid beef stock
10ml water
20g crushed Italian canned tomatoes
1 Pinch Black Pepper","INSTRUCTIONS
Preheat oven to 200 degrees and line a deep dish with baking paper
Marinate the lamb with olive oil, rosemary and garlic. Squeeze one lemon wedge over the lamb. Cook the lamb in the oven for 10-15 minutes or until cooked to your liking
For the sauce, heat olive oil in a large pot on high heat and saute the onions with crushed garlic slightly browned. Add the rosemary, lemon zest, liquid beef stock, water and canned tomatoes and simmer on low heat for 10-15 minutes
Meanwhile steam the potato, sweet potato and pumpkin in a steaming basket over boiling water. With 5 minutes remaining, add the peas to the basket and continue to steam until all vegetables have softened
Remove the peas and set aside. Mash the other vegetables using a fork or masher until smooth. Season with salt, pepper and olive oil
Divide the vegetable mash, lamb and peas between two serves. Dish one serving and refrigerate the second meal for tomorrow's leftover","Serving size 340g
Calories 454 cal
Protein 46.5g
Fat, total 18.8g
- saturated 5.2g
Carbohydrate 20.1g
- sugars 6.1g
Sodium 258mg",https://cdn.f45training.com/strapi/uploads/2019/07/31143730/Roasted-Lamb-Loin-Hearty-Vegetable-Mash-Peas.jpg
Tomato and Black Bean Quinoa Casserole,"250g raw chicken mince
60g red onion, chopped
1 garlic clove, crushed
2g ginger, peeled and minced
5g red chili, finely chopped
1/2 tsp. dried coriander
0.2 fl oz lime juice, freshly squeezed
15ml reduced salt soy sauce
150g green beans, ends trimmed (chopped)
2ml extra virgin olive oil
120g uncooked brown rice","INSTRUCTIONS
Boil 700ml of water in a saucepan over medium temperature and cook the brown rice for 25 minutes or until the rice has expanded
Steam the green beans in a steaming basket over boiling water until softened. Once ready, set aside
Heat the olive oil in a non-stick frying pan over a medium heat and saute' the onion, garlic, ginger, chilli and coriander for 2 minutes
Add the chicken mince and cook until browned. Add the lime juice and soy sauce and stir through
Divide Thai chicken mince and rice into two portions. Serve one portion for lunch and refrigerate remaining portion for tomorrow’s leftovers","Serving size 310g
Calories 449 cal
Protein 31.1g
Fat, total 12.8g
- saturated 3.4g
Carbohydrate 49.0g
- sugars 1.9g
Sodium 580mg",https://cdn.f45training.com/strapi/uploads/2019/07/29134037/Fragrant-Thai-Chicken-with-Brown-Rice.jpg
Tomato and Black Bean Quinoa Casserole,"7.8 ounce salmon fillet
2.5 ml (1/2 tsp.) olive oil
300g sweet potato, chopped
300g broccoli florets
1/2 cup (125ml) soy sauce (Teriyaki sauce)
6 tbsp. (88ml) rice wine (Teriyaki sauce)
5g ginger, peeled (Teriyaki sauce)
2 garlic cloves, crushed (Teriyaki sauce)
1 tsp. (5ml) sesame oil (Teriyaki sauce)
6 tbsp. water, filtered (Teriyaki sauce)
1 tsp. (5g) honey (Teriyaki sauce)","INSTRUCTIONS
Combine all teriyaki sauce ingredients in a bowl and marinate the salmon for about 20-30 minutes in the fridge.
Place the sweet potato in a steaming basket over boiling water. Cover and steam for about 10 minutes, then add the broccoli and continue to steam for another 5 minutes or until softened.
Heat the olive oil in a large non-stick fry pan over medium temperature and cook the salmon for a few minutes on one side, turn over and cook the other side for a few more minutes or until cooked to your liking.
Serve one salmon portion along side the vegetables and refrigerate the other half for tomorrow's dinner.","Serving size 350g
Calories 439 cal
Protein 35.74g
Fat, total 12.17g
- saturated 2.30g
Carbohydrate 27.24g
- sugars 13.20g
Sodium 2285.92mg",https://cdn.f45training.com/strapi/uploads/2019/07/25142705/Teriyaki-Salmon-Broccoli-Sweet-Potato.jpg
Tomato and Black Bean Quinoa Casserole,"250g skinless chicken breast, diced
150g cauliflower florets
150g green beans, ends trimmed
1 tbsp fresh cilantro
70g brown rice
5.8 fl.oz water
45g brown onion, chopped
1 garlic clove, crushed
1/2 tsp. cumin
1/2 tsp. ground coriander
2 tsp. red curry paste
150ml canned coconut cream (light)
80g Italian canned crushed tomatoes
1 Pinch Himalayan salt
0.1 fl.oz extra virgin olive oil (1/2 tsp)","INSTRUCTIONS
Heat olive oil in a large pot and saute the onions until soft, add the garlic, chicken, spices, salt and curry paste and cook for a further 4-5 minutes until fragrant.
Add the coconut cream and crushed tomatoes, simmer for 20 minutes until it starts to thicken and the chicken is cooked through.
Meanwhile, boil water in a saucepan over medium temperature and cook the brown rice for 25 minutes or until the rice has expanded. Add more water if required.
Steam the cauliflower and green beans in a steaming basket over boiling water until softened.
Combine the curry, vegetables and brown rice and top with fresh coriander.
Serve half and refrigerate the other half for tomorrow's meal.","Serving size 350g
Calories 450 cal
Protein 34.67g
Fat, total 15.19g
- saturated 7.76g
Carbohydrate 35.9g
- sugars 6.49g
Sodium 493.13mg",https://cdn.f45training.com/strapi/uploads/2019/07/24150211/Red-Chicken-Curry-Brown-Rice.jpg
Tomato and Black Bean Quinoa Casserole,"1 x 56g wholegrain round wrap
150g skinless chicken breast, diced
20g celery, diced
20g red bell pepper, chopped
30g English spinach
45g Greek yogurt
1.5 tbsp. harissa paste
.01 fl oz lemon juice, freshly squeezed
1 Pinch himalayan salt & pepper","INSTRUCTIONS
Add the yoghurt, harissa, lemon juice, salt and pepper to a bowl. Add the chicken pieces to the bowl and toss in the marinate until evenly covered.
Heat a non-stick pan over medium temperature and cook the chicken, stirring until cooked through.
Place the wrap on a flat surface and lay the spinach leaves down the centre. Layer the chicken, celery and capsicum.
Fold both sides of the wrap over the filling. Serve.","Serving size 354g
Calories 441 cal
Protein 42.2g
Fat, total 14.4g
- saturated 5g
Carbohydrate 32.1g
- sugars 10.1g
Sodium 774.1mg
Dietary Fibre 4.9g",https://cdn.f45training.com/strapi/uploads/2019/07/24144834/Chicken-Harissa-Spinach-Wrap.jpg
Tomato and Black Bean Quinoa Casserole,"1 x 2 oz wholegrain wrap
110g skinless chicken breast
10g Greek yoghurt
10g packaged basil pesto
20g English spinach, chopped
30g tomato, sliced
1 Pinch himalayan salt & pepper","INSTRUCTIONS
Heat olive oil in a non-stick pan over medium temperature and cook the chicken with pesto, salt and pepper for 7 minutes or until cooked through. Set aside
Lay the wrap on a plate and layer the spinach, tomato, pesto chicken and yoghurt in the centre of the wrap.
Fold both sides of the wrap over the filling to enclose.
Serve.","Serving size 300g
Calories 462 cal
Protein 32.40g
Fat, total 19.70g
- saturated 6.06g
Carbohydrate 35.79g
- sugars 8.63g
Sodium 929.63mg",https://cdn.f45training.com/strapi/uploads/2019/07/17072921/Pesto-Chicken-Wrap.jpg
Tomato and Black Bean Quinoa Casserole,"350g raw blue grenadier
0.1 fl.oz extra virgin olive oil
250g broccoli florets, cut
300g green beans, trimmed
2 garlic cloves, crushed
0.3 fl.oz extra virgin olive oil (for vegetables)
40g packaged basil pesto
30g pine nuts
1 Pinch himalayan salt & pepper","INSTRUCTIONS
Place the broccoli and green beans in a steaming basket over boiling water. Cover and steam for 3-5 minutes. Once cooked set aside and dress with olive oil.
Meanwhile, season the fish with salt, pepper and garlic. Heat olive oil in a non-stick pan over medium heat, cook the fish for a few minutes then turn over to cook the other side for a couple of minutes or until cooked through. Remove the fish from the pan and transfer to a plate.
Evenly coat both sides of the fish with the pesto and sprinkle with pine nuts.
Serve one portion of fish with half of the greens and refrigerate the other portion for tomorrow's meal.","Serving size 380g
Calories 454 cal
Protein 39.25g
Fat, total 27.60g
- saturated 3.50g
Carbohydrate 7.10g
- sugars 3.43g
Sodium 387.28mg",https://cdn.f45training.com/strapi/uploads/2019/06/17061213/Garlic-Basil-Fish-with-Broccoli-Beans.jpg
Tomato and Black Bean Quinoa Casserole,"340g raw chicken mince
6g fresh ginger
2 cloves garlic, crushed
2 tsp fresh cilantro
30g breadcrumbs, gluten free
10g red chilli, finely chopped
1 Pinch himalayan salt & pepper
100g cauliflower florets
100g broccoli florets
100g carrot, chopped
80ml canned coconut cream
0.2 fl.oz soy sauce
2 kaffir lime leaves","INSTRUCTIONS
Combine all the meatball ingredients in a bowl.
Roll the mixture into medium sized balls in the palm of your hands. Set in the fridge for half an hour.
Heat olive oil in a pan over medium heat and place each ball in the pan. Cook the balls for 7-10 minutes turning occasionally to ensure the ball is cooked in the centre. Add the coconut cream and soy sauce. Break the lime leaves up using your hands to release more flavour and add to the pan cooking on low heat until the cream has slightly reduced.
Meanwhile, steam the cauliflower, broccoli and carrots until softened.
Remove the lime leaves from the pan. Mix the meatballs with the vegetables, season with salt and pepper to taste.
Serve half and refrigerate the other portion for tomorrow's meal.","Serving size 300g
Calories 447 cal
Protein 39.94g
Fat, total 23.02g
- saturated 11.65g
Carbohydrate 16.39g
- sugars 6.40g
Sodium 513.58mg",https://cdn.f45training.com/strapi/uploads/2019/06/17055718/Thai-Chicken-Meatballs-Coconut-Kaffir-Lime-Vegetables.jpg
Tomato and Black Bean Quinoa Casserole,"0.1 fl.oz extra virgin olive oil (1/4 tsp. )
80g Italian canned crushed tomatoes
120g chicken mince
60g veal mince
1 tsp. dried parsley
1 tbsp. fresh basil leaves
1/2 tsp. lemon zest
1 x 1.76 oz egg (medium)
1 tbsp. breadcrumbs
1 Pinch himalayan salt & pepper
30g pumpkin, chopped
30g orange sweet potato, chopped
30g carrot, chopped
30g broccoli, chopped
30g cauliflower, chopped","INSTRUCTIONS
Combine all the meatball ingredients in a bowl.
Roll the mixture into medium sized balls in the palm of your hands. Set in the fridge for half an hour.
Heat olive oil in a pan over medium heat and place each ball in the pan. Cook the balls for 7-10 minutes turning occasionally to ensure the ball is cooked in the centre. Add the crushed tomatoes and cook on low heat for another 5-10 minutes ensuring the meatballs are covered in the tomato.
Meanwhile, steam the vegetables in a steaming basket over boiling water until softened. Once cooked, transfer to a large bowl and mash using a fork or masher. Season with salt and pepper.
Serve the meatballs alongside the vegetable crush.","Serving size 350g
Calories 441 cal
Protein 46.75g
Fat, total 19.67g
- saturated 6.80g
Carbohydrate 18.25g
- sugars 8.76g
Sodium 450.21mg",https://cdn.f45training.com/strapi/uploads/2019/06/25144414/Tomato-Braised-Italian-Meatballs-Five-Vegetable-Crush.jpg
Tomato and Black Bean Quinoa Casserole,"5.3 ounce blue grenadier (or other firm white fish)
0.3 ounce bread crumbs
0.3 ounce parmesan cheese
1 Teaspoon dried parsley
0.5 Tablespoon dried basil
0.5 lemon (1/2 tbsp. zest)
1 Pinch himalayan salt & pepper
1.5 ounce brown onion (diced)
1 garlic clove (crushed)
7.1 ounce canned crushed tomatoes
1 Tablespoon dried basil
0.1 fl.oz extra virgin olive oil (napoli sauce)
3.2 ounce Desiree potato (uncooked, sliced)
0.1 fl.oz extra virgin olive oil (vegetables)
0.2 ounce capers
0.4 ounce kalamata olives
2.5 ounce eggplant (sliced)
1.5 ounce red bell pepper (sliced)
1.8 ounce zucchini (sliced)","INSTRUCTIONS
Napoli
Heat olive oil in a pot over medium temperature and saute the onion and garlic for a few minutes. Mix in the capers, olives and crushed tomatoes and cook on a low heat for 20 minutes. When ready add the chopped basil and season with salt and pepper.
Baked Vegetables
Pre-heat oven to 354 degrees Farenheit and line a baking tray with baking paper. Evenly place the potato on the tray, drizzle with half of the olive oil and roast for 15 minutes
Then add the squash, eggplant, and bell pepper to the tray, drizzle with the remaining olive oil and roast for a further 10-15 minutes or until the vegetables have softened
Once the vegetables are cooked, combine the roasted vegetables with the Napoli sauce
Fish
Pre-heat oven to 354 degrees Farenheit and line a baking tray with baking paper
Separately combine the breadcrumbs, parmesan cheese, parsley, basil, lemon zest, and Himalayan salt. Coat the fish in the crumb
Place the fish onto the tray and bake the fish for 15 minutes or until cooked
Serve the fish alongside the vegetable mix.","Serving size 758g
Calories 445 cal
Protein 37.2g
Fat, total 12.1g
- saturated 3.2g
Carbohydrate 37.1g
- sugars 18.5g
Sodium 582mg",https://cdn.f45training.com/strapi/uploads/2019/07/17071617/Mediterranean-Style-fish-tomato-zucchini-and-parmesan-bake.jpg
Tomato and Black Bean Quinoa Casserole,"1.8 ounce rolled oats
0.4 ounce peanut butter (2 tsp.)
0.8 ounce PI Nutrition Chocolate Whey Isolate OR plant based alternative
6.8 fl.oz unsweetened almond milk
0.4 fl.oz maple syrup (2 tsp.)
0.4 ounce walnut (roughly chopped)","INSTRUCTIONS
Bring the almond milk to a boil in a medium saucepan. 
Mix in the rolled oats, peanut butter, chocolate protein powder, and maple syrup. Cook until the oats become thick and creamy, stirring occasionally.
Transfer the cooked oats to a bowl and top with chopped walnuts.
Serve.","Serving size 309g
Calories 453 cal
Protein 28.0g
Fat, total 19.83g
- saturated 2.65g
Carbohydrate 36.59g
- sugars 10.49g
Sodium 106mg",https://cdn.f45training.com/strapi/uploads/2019/06/17071346/Chocolate-peanut-butter-porridge.jpg
Tomato and Black Bean Quinoa Casserole,"4x 1.76oz egg (medium)
50g English spinach
50g ricotta cheese
20g cheddar cheese
5ml extra virgin olive oil
1 Pinch himalayan salt & pepper
7.1 ounce mixed berries
7.1 ounce peach","INSTRUCTIONS
Crack the eggs into a bowl and whisk vigorously. Mix through the salt, pepper and tasty cheese.
Heat olive oil in a non-stick fry pan over medium temperature and pour the egg mixture into the frying pan and cook for a few minutes. Whilst the egg is cooking, add the spinach leaves and use a wooden spoon to gently stir the egg mixture until cooked through.
Top with the crumbled ricotta cheese and transfer the scrambled eggs onto a plate.
Slice the peach and put in a bowl with mixed berries. Serve on the side.","Serving size 725g
Calories 446 cal
Protein 36.9g
Fat, total 17.4g
- saturated 8.7g
Carbohydrate 28.2g
- sugars 27.6g
Sodium 736.2mg
Dietary Fibre 11.1g",https://cdn.f45training.com/strapi/uploads/2019/07/17071252/Ricotta-Spinach-Scrambled-Eggs.jpg
Tomato and Black Bean Quinoa Casserole,"2 ounce rolled oats
8.8 fl.oz almond milk (unsweetened)
3.4 fl.oz water
3 Teaspoon chia seeds
1.1 ounce PI Nutrition Vanilla Whey Isolate (or plant based alternative)
1.1 ounce raspberry (fresh)
0.2 ounce almond butter","INSTRUCTIONS
Bring almond milk and water to boil in a saucepan over low-medium heat
Add in the oats, chia seeds and stir. Cook the oats for 2-5 minutes or until the oats have expanded
Pour the porridge into a bowl and stir through the protein powder
Add the almond butter and raspberries over the top
Serve","Serving size 514g
Calories 446 cal
Protein 35.8g
Fat, total 14.9g
- saturated 2g
Carbohydrate 33.9g
- sugars 4g
Sodium 177.1mg",https://cdn.f45training.com/strapi/uploads/2019/06/13104853/Creamy-Almond-_-Raspberry-Porridge.jpg
Tomato and Black Bean Quinoa Casserole,"150g unsweetened coconut yoghurt
15g raw, unsalted macadamia
10g raspberries
5g coconut flakes
15g sunflower seeds
1/2 tsp. extra virgin coconut oil
pinch cinnamon","INSTRUCTIONS
Heat the coconut oil in a pan over medium temperature. Once the coconut oil has melted, turn the heat down low
Add the macadamias, coconut flakes, sunflower seeds, and cinnamon to the pan and adjust the temperature if needed. Lightly stir until the coconut flakes and nuts have slightly browned.
Add the coconut yoghurt to a bowl and top with the raspberries and macadamia granola mix
Serve","Serving size 195g
Calories 459 cal
Protein 7.1g
Fat, total 45.6g
- saturated 26.1g
Carbohydrate 4.8g
- sugars 4.4g
Sodium 12.7mg",https://cdn.f45training.com/strapi/uploads/2019/06/05154737/Coconut-Yoghurt-Raspberry-Macadamia-Power-Bowl.jpg
Tomato and Black Bean Quinoa Casserole,"7.1 ounce squash (chopped)
2.9 ounce arugula
1.1 ounce sun dried tomatoes (cut in half)
2.9 ounce red onion (sliced)
0.8 ounce packaged basil pesto
0.9 ounce parmesan cheese (shaved)
0.4 ounce whole grain mustard
1.1 fl.oz brown balsamic vinegar","INSTRUCTIONS
Pre-heat oven to 350˚F and line a baking tray with baking paper.
Add the squash to a medium bowl. Using clean hands, mix in the pesto to coat the squash.
Transfer the squash to the baking tray and season with Himalayan salt and pepper. Add the onion to the baking tray.
Bake the squash and onion in the oven for 25 minutes or until golden brown. Once cooked, remove from the oven and allow it to cool.
Add the arugula, sundried tomatoes, squash and onion to a large bowl.
Top with shaved parmesan cheese. 
In a small dish or bowl, combine the dressing ingredients to drizzle over the salad. 
Serve.","Serving size 475g
Calories 452 cal
Protein 22.5g
Fat, total 21.5g
- saturated 6.8g
Carbohydrate 34.6g
- sugars 29.0g
Sodium 643mg",https://cdn.f45training.com/strapi/uploads/2019/06/19105330/roasted-pesto-pumpkin-with-parmesan-salad.jpg
Tomato and Black Bean Quinoa Casserole,"9.9 ounce tempeh (chopped)
2 garlic clove (crushed)
2 Teaspoon cumin
1 Teaspoon dried coriander
Pinch Himalayan salt
1 Teaspoon chilli flakes
5.3 ounce tomato (chopped (Greek Salad)
6.4 ounce cucumber (chopped (Greek Salad)
2.2 ounce feta cheese (cubed (Greek Salad)
7.1 ounce red bell pepper (chopped (Greek Salad)
1.5 ounce black olives (Greek Salad)
1.1 ounce red onion (sliced (Greek Salad)
1 Tablespoon dried mint (Greek Salad)
1.1 fl.oz brown balsamic vinegar (Greek Salad)
0.6 fl.oz extra virgin olive oil (Greek Salad)","INSTRUCTIONS
Begin by marinating the tempeh with garlic, cumin, cilantro, Himalayan salt and chili flakes.
Thread the tempeh onto skewers until all the tempeh has been used.
Heat a barbecue grill on medium heat and cook the tempeh for 8-10 minutes, turning every 2 minutes to ensure all the sides of the tempeh is cooked. Once cooked remove from the heat. Divide the skewers into two servings.
Meanwhile combine the tomato, cucumber, bell pepper, onion, feta and black olives in a large bowl.
Drizzle the balsamic vinegar and olive oil over the salad. Sprinkle the mint over the top.
Divide the salad into two serves. Dish one serving of the Greek salad on a plate and place one serving of the tempeh skewers beside the Greek salad.
Refrigerate the leftover tempeh skewers and Greek salad for tomorrow's dinner.","Serving size 502g
Calories 448 cal
Protein 30.72g
Fat, total 26.96g
- saturated 7.51g
Carbohydrate 14.03g
- sugars 11.57g
Sodium 1199.63mg",https://cdn.f45training.com/strapi/uploads/2019/06/18112430/tempeh-skewers.jpg
Tomato and Black Bean Quinoa Casserole,"150g chicken breast, skinless
0.1 fl.oz extra virgin olive oil (1/2 tsp)
110g sweet potato
110g broccoli, florets
2.1 fl.oz reduced salt soy sauce (4 tbsp)
2.1 fl.oz rice wine (4 tbsp)
2.5g ginger, peeled and chopped
1 garlic cloves, crushed
0.1 fl.oz sesame oil (1/2 tsp)
2.1 fl.oz water (4 tbsp)
0.1 ounce honey (1/2 tsp)","INSTRUCTIONS
Combine all teriyaki sauce ingredients in a bowl and marinate the chicken for about 20-30 minutes in the fridge.
Place the sweet potato in a steaming basket over boiling water. Cover and steam for about 10 minutes, then add the broccoli and continue to steam for another 5 minutes or until softened.
Heat the olive oil in a large non-stick fry pan over medium temperature and saute’ the chicken strips until cooked through.
Serve the chicken alongside the vegetables.","Serving size 350g
Calories 448 cal
Protein 43.59g
Fat, total 12.9g
- saturated 3.15g
Carbohydrate 21.29g
- sugars 10.75g
Sodium 2225.73mg",https://cdn.f45training.com/strapi/uploads/2019/06/05160034/Teriyaki-chicken-with-sweet-potato-and-broccoli.jpg
Tomato and Black Bean Quinoa Casserole,"350g raw chicken mince
10g fresh basil, chopped
2x 1.76 fl oz egg (medium)
5ml extra virgin olive oil
30g breadcrumbs
225g canned diced tomatoes
225g green beans, trimmed
225g broccoli florets
2.7 ounce frozen green peas (thawed)
90g brown onion, diced
2 garlic cloves, crushed
pinch Himalayan salt and pepper","INSTRUCTIONS
Combine the chicken mince, basil, egg, breadcrumbs, salt, and pepper in a bowl.
Roll the mixture into medium sized balls in the palm of your hands. Set in the fridge for half an hour
Meanwhile, place the broccoli and green beans in a steaming basket over boiling water. Cover and steam for about 7 minutes or until softened
Heat olive oil in a non-stick fry pan over medium temperature and saute the onion and garlic until slightly browned. Place each ball in the pan. Cook the balls for 7-10 minutes turning occasionally to ensure the ball is cooked in the center
Add the canned tomatoes and peas and simmer for 10 minutes over low heat. Remove from the heat and carefully stir through the chopped basil
Divide the meatballs and vegetables into two serves
Dish one serving in a bowl and refrigerate the second meal for tomorrow’s leftover","Serving size 651g
Calories 459 cal
Protein 49.1g
Fat, total 14.3g
- saturated 3.7g
Carbohydrate 27.3g
- sugars 12.7g
Sodium 353.8mg
Dietary Fibre 11.8g",https://cdn.f45training.com/strapi/uploads/2016/05/05155533/Chilli-Meatballs-in-Tomato-Basil-Sauce.jpg
Tomato and Black Bean Quinoa Casserole,"11 ounce chicken mince (raw)
4.6 ounce broccoli (florets)
3.2 ounce frozen corn kernels (thawed)
2.5 ounce carrot (chopped)
6.8 ounce canned diced tomatos
4.3 ounce canned red kidney beans (rinsed and drained)
1.6 ounce brown onion (diced)
0.4 ounce green chilli (finely chopped)
0.4 fl.oz extra virgin olive oil
2 garlic clove (crushed)
1 Teaspoon cumin
1 Teaspoon dried coriander
0.5 Teaspoon Cayenne Pepper
1 Pinch himalayan salt & pepper","INSTRUCTIONS
Heat olive oil in a saucepan over medium heat
Add in the onion, garlic, cumin, cilantro and cayenne pepper and cook for 2 minutes
Add the chicken mince, canned diced tomatoes, kidney beans and chilli and cook on low to medium heat for 25 minutes or until the chicken is cooked
With 10 minutes remaining, add corn, broccoli, and carrot to a saucepan of boiling water and cook the vegetables until they have softened. Drain the water and divide the vegetables between two plates
Serve chicken mince alongside the vegetables
Dish one serving and refrigerate the second meal for tomorrow's leftover","Serving size 501g
Calories 441 cal
Protein 42g
Fat, total 16g
- saturated 4g
Carbohydrate 26g
- sugars 9g
-dietary fiber 12g
Sodium 372mg",https://cdn.f45training.com/strapi/uploads/2019/07/17064557/Chicken-Chilli-Con-Carne-with-Seasonal-Vegetables.jpg
